loan_id,reporting_month,origination_month,loan_age_months,remaining_term_months,original_balance,current_balance,interest_rate,credit_score_band,ltv_band,dti_band,state,loan_purpose,occupancy_type,property_type,servicer_name,current_status,days_past_due,modification_flag,prepayment_flag,default_flag,loss_severity_band,last_updated_at,source_system,document_status,next_3m_delinquency_flag,next_6m_delinquency_flag,next_12m_default_flag,next_12m_prepayment_flag,next_state,exception_required,exception_type
L_0094,2023-09-22,2023-02-24,7,353,628200.0,618435.97,3.2,700-759,<60%,30-40%,MI,Purchase,Primary,Single Family,Servicer D,Current,0,0,0,0,>50%,2026-08-27,System1,Missing,0,0,0,0,Current,0,None
L_0094,2023-10-22,2023-02-24,8,352,628200.0,618476.79,3.2,700-759,<60%,30-40%,MI,Purchase,Primary,Single Family,Servicer D,Current,0,0,0,0,10-25%,2026-08-27,System1,Complete,0,0,0,0,Current,0,None
L_0094,2023-11-21,2023-02-24,9,351,628200.0,622230.31,3.2,700-759,<60%,30-40%,MI,Purchase,Primary,Single Family,Servicer D,Current,0,0,0,0,>50%,2026-08-27,System1,Complete,0,0,0,0,Current,0,None
L_0094,2023-12-21,2023-02-24,10,350,628200.0,607891.18,3.2,700-759,<60%,30-40%,MI,Purchase,Primary,Single Family,Servicer D,30 Days Delinquent,30,0,0,0,10-25%,2026-08-27,System1,Complete,0,0,0,0,Delinquent,0,None
L_0094,2024-01-20,2023-02-24,11,349,628200.0,619780.85,3.2,700-759,<60%,30-40%,MI,Purchase,Primary,Single Family,Servicer D,Current,0,0,0,0,0-10%,2026-08-27,System2,Complete,0,0,0,0,Current,0,None
L_0095,2023-05-12,2023-05-12,0,360,420300.0,418705.54,5.37,640-699,80-90%,20-30%,IL,Purchase,Primary,Single Family,Servicer D,Current,0,0,0,0,10-25%,2026-08-27,System2,Complete,0,0,0,0,Current,0,None
L_0095,2023-06-11,2023-05-12,1,359,420300.0,419660.2,5.37,640-699,80-90%,20-30%,IL,Purchase,Primary,Single Family,Servicer D,Current,0,0,0,0,25-50%,2026-08-27,System1,Complete,0,0,0,0,Current,0,None
L_0095,2023-07-11,2023-05-12,2,358,420300.0,410928.4,5.37,640-699,80-90%,20-30%,IL,Purchase,Primary,Single Family,Servicer D,Current,0,0,0,0,10-25%,2026-08-27,System1,Complete,0,0,0,0,Current,0,None
L_0095,2023-08-10,2023-05-12,3,357,420300.0,410604.19,5.37,640-699,80-90%,20-30%,IL,Purchase,Primary,Single Family,Servicer D,Current,0,0,0,0,10-25%,2026-08-27,System2,Complete,0,0,0,0,Current,0,None
L_0095,2023-09-09,2023-05-12,4,356,420300.0,417744.16,5.37,640-699,80-90%,20-30%,IL,Purchase,Primary,Single Family,Servicer D,Current,0,0,0,0,10-25%,2026-08-27,System3,Complete,0,0,0,0,Current,0,None
L_0095,2023-10-09,2023-05-12,5,355,420300.0,421547.31,5.37,640-699,80-90%,20-30%,IL,Purchase,Primary,Single Family,Servicer D,Current,0,0,0,0,25-50%,2026-08-27,System2,Complete,0,1,0,0,Current,0,None
L_0095,2023-11-08,2023-05-12,6,354,420300.0,413063.87,5.37,640-699,80-90%,20-30%,IL,Purchase,Primary,Single Family,Servicer D,Current,0,0,0,0,0-10%,2026-08-27,System1,Pending,0,0,0,0,Current,0,None
L_0095,2023-12-08,2023-05-12,7,353,420300.0,420023.13,5.37,640-699,80-90%,20-30%,IL,Purchase,Primary,Single Family,Servicer D,Current,0,0,0,0,10-25%,2026-08-27,System3,Complete,0,0,0,0,Current,0,None
L_0095,2024-01-07,2023-05-12,8,352,420300.0,419226.25,5.37,640-699,80-90%,20-30%,IL,Purchase,Primary,Single Family,Servicer D,Current,0,0,0,0,0-10%,2026-08-27,System3,Complete,1,0,0,0,Current,0,None
L_0095,2024-02-06,2023-05-12,9,351,420300.0,409689.71,5.37,640-699,80-90%,20-30%,IL,Purchase,Primary,Single Family,Servicer D,Current,0,0,0,0,25-50%,2026-08-27,System1,Complete,0,0,0,0,Current,0,None
L_0095,2024-03-07,2023-05-12,10,350,420300.0,406998.49,5.37,640-699,80-90%,20-30%,IL,Purchase,Primary,Single Family,Servicer D,Current,0,0,0,0,10-25%,2026-08-27,System1,Complete,0,0,0,0,Current,0,None
L_0095,2024-04-06,2023-05-12,11,349,420300.0,419228.51,5.37,640-699,80-90%,20-30%,IL,Purchase,Primary,Single Family,Servicer D,60 Days Delinquent,60,0,0,0,25-50%,2026-08-27,System2,Complete,0,0,0,0,Delinquent,0,None
L_0096,2023-04-30,2023-04-30,0,360,442000.0,447246.88,6.73,700-759,60-80%,20-30%,IL,Purchase,Primary,Single Family,Servicer D,Current,0,0,0,0,0-10%,2026-08-27,System2,Pending,0,0,0,0,Current,0,None
L_0096,2023-05-30,2023-04-30,1,359,442000.0,436860.16,6.73,700-759,60-80%,20-30%,IL,Purchase,Primary,Single Family,Servicer D,Current,0,0,0,0,25-50%,2026-08-27,System2,Complete,0,0,0,0,Current,0,None
L_0096,2023-06-29,2023-04-30,2,358,442000.0,441119.42,6.73,700-759,60-80%,20-30%,IL,Purchase,Primary,Single Family,Servicer D,Current,0,0,0,0,10-25%,2026-08-27,System3,Complete,0,0,0,0,Current,0,None
L_0096,2023-07-29,2023-04-30,3,357,442000.0,439782.34,6.73,700-759,60-80%,20-30%,IL,Purchase,Primary,Single Family,Servicer D,Current,0,0,0,0,25-50%,2026-08-27,System2,Complete,0,0,0,0,Current,0,None
L_0096,2023-08-28,2023-04-30,4,356,442000.0,441634.45,6.73,700-759,60-80%,20-30%,IL,Purchase,Primary,Single Family,Servicer D,Current,0,0,0,0,10-25%,2026-08-27,System2,Complete,0,0,0,0,Current,0,None
L_0096,2023-09-27,2023-04-30,5,355,442000.0,446575.43,6.73,700-759,60-80%,20-30%,IL,Purchase,Primary,Single Family,Servicer D,30 Days Delinquent,30,0,0,0,>50%,2026-08-27,System2,Complete,0,0,0,0,Delinquent,0,None
L_0096,2023-10-27,2023-04-30,6,354,442000.0,438391.05,6.73,700-759,60-80%,20-30%,IL,Purchase,Primary,Single Family,Servicer D,Current,0,0,0,0,25-50%,2026-08-27,System2,Complete,0,0,0,0,Current,0,None
L_0096,2023-11-26,2023-04-30,7,353,442000.0,436541.11,6.73,700-759,60-80%,20-30%,IL,Purchase,Primary,Single Family,Servicer D,Current,0,0,0,0,10-25%,2026-08-27,System1,Complete,0,0,0,0,Current,0,None
L_0096,2023-12-26,2023-04-30,8,352,442000.0,435167.63,6.73,700-759,60-80%,20-30%,IL,Purchase,Primary,Single Family,Servicer D,Current,0,0,0,0,25-50%,2026-08-27,System3,Complete,0,0,0,0,Current,0,None
L_0096,2024-01-25,2023-04-30,9,351,442000.0,437136.58,6.73,700-759,60-80%,20-30%,IL,Purchase,Primary,Single Family,Servicer D,Current,0,0,0,0,0-10%,2026-08-27,System2,Complete,0,0,0,0,Current,0,None
L_0096,2024-02-24,2023-04-30,10,350,442000.0,427594.78,6.73,700-759,60-80%,20-30%,IL,Purchase,Primary,Single Family,Servicer D,Current,0,0,0,0,25-50%,2026-08-27,System1,Complete,0,0,0,0,Current,0,None
L_0096,2024-03-25,2023-04-30,11,349,442000.0,432210.13,6.73,700-759,60-80%,20-30%,IL,Purchase,Primary,Single Family,Servicer D,Current,0,0,0,0,0-10%,2026-08-27,System3,Pending,0,0,0,0,Current,0,None
L_0097,2023-01-24,2023-01-24,0,360,370700.0,369747.11,3.69,<640,60-80%,>40%,PA,Refinance,Primary,Single Family,Servicer B,Current,0,0,0,0,0-10%,2026-08-27,System1,Complete,0,0,0,0,Current,0,None
L_0097,2023-02-23,2023-01-24,1,359,370700.0,370985.43,3.69,<640,60-80%,>40%,PA,Refinance,Primary,Single Family,Servicer B,Current,0,0,0,0,10-25%,2026-08-27,System2,Complete,0,0,0,0,Current,0,None
L_0097,2023-03-25,2023-01-24,2,358,370700.0,366064.74,3.69,<640,60-80%,>40%,PA,Refinance,Primary,Single Family,Servicer B,Current,0,0,0,0,0-10%,2026-08-27,System3,Pending,0,0,0,0,Current,0,None
L_0097,2023-04-24,2023-01-24,3,357,370700.0,366105.83,3.69,<640,60-80%,>40%,PA,Refinance,Primary,Single Family,Servicer B,Current,0,0,0,0,0-10%,2026-08-27,System1,Complete,0,0,0,0,Current,0,None
L_0097,2023-05-24,2023-01-24,4,356,370700.0,368971.01,3.69,<640,60-80%,>40%,PA,Refinance,Primary,Single Family,Servicer B,Current,0,0,0,0,25-50%,2026-08-27,System3,Complete,0,0,0,0,Current,0,None
L_0097,2023-06-23,2023-01-24,5,355,370700.0,364288.15,3.69,<640,60-80%,>40%,PA,Refinance,Primary,Single Family,Servicer B,Current,0,0,0,0,25-50%,2026-08-27,System3,Pending,0,0,0,0,Current,0,None
L_0097,2023-07-23,2023-01-24,6,354,370700.0,367851.14,3.69,<640,60-80%,>40%,PA,Refinance,Primary,Single Family,Servicer B,Current,0,0,0,0,>50%,2026-08-27,System3,Complete,0,0,0,0,Current,0,None
L_0097,2023-08-22,2023-01-24,7,353,370700.0,366976.65,3.69,<640,60-80%,>40%,PA,Refinance,Primary,Single Family,Servicer B,Current,0,0,0,0,>50%,2026-08-27,System2,Pending,0,0,0,0,Current,0,None
L_0097,2023-09-21,2023-01-24,8,352,370700.0,364776.63,3.69,<640,60-80%,>40%,PA,Refinance,Primary,Single Family,Servicer B,Current,0,0,0,0,>50%,2026-08-27,System1,Complete,0,0,0,0,Current,0,None
L_0097,2023-10-21,2023-01-24,9,351,370700.0,361069.4,3.69,<640,60-80%,>40%,PA,Refinance,Primary,Single Family,Servicer B,Current,0,0,0,0,10-25%,2026-08-27,System3,Pending,0,0,0,0,Current,0,None
L_0097,2023-11-20,2023-01-24,10,350,370700.0,363950.79,3.69,<640,60-80%,>40%,PA,Refinance,Primary,Single Family,Servicer B,Current,0,0,0,0,>50%,2026-08-27,System3,Pending,0,0,0,0,Current,0,None
L_0097,2023-12-20,2023-01-24,11,349,370700.0,359519.99,3.69,<640,60-80%,>40%,PA,Refinance,Primary,Single Family,Servicer B,Current,0,0,0,0,0-10%,2026-08-27,System3,Complete,0,0,0,1,Current,0,None
L_0098,2023-06-11,2023-06-11,0,360,69100.0,68564.5,5.93,760+,<60%,<20%,OH,Purchase,Primary,Townhouse,Servicer B,Current,0,0,0,0,0-10%,2026-08-27,System3,Complete,0,0,0,0,Current,0,None
L_0098,2023-07-11,2023-06-11,1,359,69100.0,69905.26,5.93,760+,<60%,<20%,OH,Purchase,Primary,Townhouse,Servicer B,Current,0,0,0,0,0-10%,2026-08-27,System2,Complete,0,0,0,0,Current,0,None
L_0098,2023-08-10,2023-06-11,2,358,69100.0,69563.61,5.93,760+,<60%,<20%,OH,Purchase,Primary,Townhouse,Servicer B,Current,0,0,0,0,10-25%,2026-08-27,System2,Complete,0,1,0,0,Current,0,None
L_0098,2023-09-09,2023-06-11,3,357,69100.0,69404.73,5.93,760+,<60%,<20%,OH,Purchase,Primary,Townhouse,Servicer B,Current,0,0,0,0,0-10%,2026-08-27,System2,Complete,0,0,0,0,Current,0,None
L_0098,2023-10-09,2023-06-11,4,356,69100.0,68630.99,5.93,760+,<60%,<20%,OH,Purchase,Primary,Townhouse,Servicer B,Current,0,0,0,0,10-25%,2026-08-27,System3,Pending,0,0,0,0,Current,0,None
L_0098,2023-11-08,2023-06-11,5,355,69100.0,68122.39,5.93,760+,<60%,<20%,OH,Purchase,Primary,Townhouse,Servicer B,Current,0,0,0,0,>50%,2026-08-27,System2,Complete,1,0,0,0,Current,0,None
L_0098,2023-12-08,2023-06-11,6,354,69100.0,68028.15,5.93,760+,<60%,<20%,OH,Purchase,Primary,Townhouse,Servicer B,Current,0,0,0,0,25-50%,2026-08-27,System3,Complete,0,0,0,0,Current,0,None
L_0098,2024-01-07,2023-06-11,7,353,69100.0,69141.58,5.93,760+,<60%,<20%,OH,Purchase,Primary,Townhouse,Servicer B,Current,0,0,0,0,10-25%,2026-08-27,System1,Complete,0,0,0,0,Current,0,None
L_0098,2024-02-06,2023-06-11,8,352,69100.0,67086.69,5.93,760+,<60%,<20%,OH,Purchase,Primary,Townhouse,Servicer B,Charged Off,120,0,0,0,25-50%,2026-08-27,System2,Pending,0,0,0,0,Current,1,High DPD
L_0098,2024-03-07,2023-06-11,9,351,69100.0,68446.18,5.93,760+,<60%,<20%,OH,Purchase,Primary,Townhouse,Servicer B,Current,0,0,0,0,25-50%,2026-08-27,System2,Complete,0,0,0,0,Current,0,None
L_0098,2024-04-06,2023-06-11,10,350,69100.0,68925.6,5.93,760+,<60%,<20%,OH,Purchase,Primary,Townhouse,Servicer B,Current,0,0,0,0,>50%,2026-08-27,System2,Complete,0,0,0,0,Current,0,None
L_0098,2024-05-06,2023-06-11,11,349,69100.0,69115.58,5.93,760+,<60%,<20%,OH,Purchase,Primary,Townhouse,Servicer B,Prepaid,0,0,1,0,0-10%,2026-08-27,System3,Complete,0,1,0,0,Current,0,None
L_0099,2023-06-07,2023-06-07,0,360,130900.0,130115.07,2.97,760+,60-80%,<20%,GA,Purchase,Primary,Single Family,Servicer C,Current,0,0,0,0,0-10%,2026-08-27,System2,Complete,0,0,0,0,Current,0,None
L_0099,2023-07-07,2023-06-07,1,359,130900.0,131176.37,2.97,760+,60-80%,<20%,GA,Purchase,Primary,Single Family,Servicer C,Current,0,0,0,0,10-25%,2026-08-27,System1,Complete,0,0,0,0,Current,0,None
L_0099,2023-08-06,2023-06-07,2,358,130900.0,129202.43,2.97,760+,60-80%,<20%,GA,Purchase,Primary,Single Family,Servicer C,Current,0,0,0,0,10-25%,2026-08-27,System1,Complete,1,0,0,0,Current,0,None
L_0099,2023-09-05,2023-06-07,3,357,130900.0,131961.52,2.97,760+,60-80%,<20%,GA,Purchase,Primary,Single Family,Servicer C,Current,0,0,0,0,>50%,2026-08-27,System1,Complete,0,0,0,0,Current,0,None
L_0099,2023-10-05,2023-06-07,4,356,130900.0,130250.32,2.97,760+,60-80%,<20%,GA,Purchase,Primary,Single Family,Servicer C,Current,0,0,0,0,10-25%,2026-08-27,System3,Complete,0,0,0,0,Current,0,None
L_0099,2023-11-04,2023-06-07,5,355,130900.0,129291.57,2.97,760+,60-80%,<20%,GA,Purchase,Primary,Single Family,Servicer C,90 Days Delinquent,90,0,0,0,0-10%,2026-08-27,System2,Pending,0,0,0,0,Delinquent,0,None
L_0099,2023-12-04,2023-06-07,6,354,130900.0,130671.65,2.97,760+,60-80%,<20%,GA,Purchase,Primary,Single Family,Servicer C,Current,0,0,0,0,10-25%,2026-08-27,System1,Complete,0,0,0,0,Current,0,None
L_0099,2024-01-03,2023-06-07,7,353,130900.0,130053.75,2.97,760+,60-80%,<20%,GA,Purchase,Primary,Single Family,Servicer C,Current,0,0,0,0,10-25%,2026-08-27,System1,Pending,0,0,0,0,Current,0,None
L_0099,2024-02-02,2023-06-07,8,352,130900.0,125815.03,2.97,760+,60-80%,<20%,GA,Purchase,Primary,Single Family,Servicer C,Current,0,0,0,0,10-25%,2026-08-27,System2,Pending,0,0,0,0,Current,0,None
L_0099,2024-03-03,2023-06-07,9,351,130900.0,127833.09,2.97,760+,60-80%,<20%,GA,Purchase,Primary,Single Family,Servicer C,Current,0,0,0,0,0-10%,2026-08-27,System1,Complete,0,0,0,0,Current,0,None
L_0099,2024-04-02,2023-06-07,10,350,130900.0,127876.52,2.97,760+,60-80%,<20%,GA,Purchase,Primary,Single Family,Servicer C,30 Days Delinquent,30,0,0,0,25-50%,2026-08-27,System2,Complete,0,0,0,0,Delinquent,0,None
L_0099,2024-05-02,2023-06-07,11,349,130900.0,128422.62,2.97,760+,60-80%,<20%,GA,Purchase,Primary,Single Family,Servicer C,Current,0,0,0,0,25-50%,2026-08-27,System1,Complete,0,0,0,0,Current,0,None
L_0100,2023-03-23,2023-03-23,0,360,73600.0,74635.77,2.78,700-759,60-80%,20-30%,GA,Purchase,Investment,Multi-family,Servicer D,Current,0,0,0,0,0-10%,2026-08-27,System3,Complete,0,0,0,0,Current,0,None
L_0100,2023-04-22,2023-03-23,1,359,73600.0,73752.35,2.78,700-759,60-80%,20-30%,GA,Purchase,Investment,Multi-family,Servicer D,Current,0,0,0,0,25-50%,2026-08-27,System3,Complete,0,0,0,0,Current,0,None
L_0100,2023-05-22,2023-03-23,2,358,73600.0,72739.54,2.78,700-759,60-80%,20-30%,GA,Purchase,Investment,Multi-family,Servicer D,Current,0,0,0,0,>50%,2026-08-27,System3,Complete,0,0,0,0,Current,0,None
L_0100,2023-06-21,2023-03-23,3,357,73600.0,74376.93,2.78,700-759,60-80%,20-30%,GA,Purchase,Investment,Multi-family,Servicer D,Current,0,0,0,0,10-25%,2026-08-27,System1,Complete,0,0,0,0,Current,0,None
L_0100,2023-07-21,2023-03-23,4,356,73600.0,73411.99,2.78,700-759,60-80%,20-30%,GA,Purchase,Investment,Multi-family,Servicer D,Current,0,0,0,0,0-10%,2026-08-27,System2,Missing,0,0,0,0,Current,0,None
L_0100,2023-08-20,2023-03-23,5,355,73600.0,73623.09,2.78,700-759,60-80%,20-30%,GA,Purchase,Investment,Multi-family,Servicer D,Current,0,0,0,0,10-25%,2026-08-27,System1,Complete,0,0,0,0,Current,0,None
L_0100,2023-09-19,2023-03-23,6,354,73600.0,71934.25,2.78,700-759,60-80%,20-30%,GA,Purchase,Investment,Multi-family,Servicer D,Current,0,0,0,0,0-10%,2026-08-27,System3,Complete,0,0,0,0,Current,0,None
L_0100,2023-10-19,2023-03-23,7,353,73600.0,72653.0,2.78,700-759,60-80%,20-30%,GA,Purchase,Investment,Multi-family,Servicer D,Current,0,0,0,0,0-10%,2026-08-27,System1,Complete,0,0,0,0,Current,0,None
L_0100,2023-11-18,2023-03-23,8,352,73600.0,71850.9,2.78,700-759,60-80%,20-30%,GA,Purchase,Investment,Multi-family,Servicer D,Current,0,0,0,0,10-25%,2026-08-27,System1,Complete,0,0,0,0,Current,0,None
L_0100,2023-12-18,2023-03-23,9,351,73600.0,72408.6,2.78,700-759,60-80%,20-30%,GA,Purchase,Investment,Multi-family,Servicer D,Current,0,0,0,0,0-10%,2026-08-27,System3,Complete,0,0,0,0,Current,0,None
L_0100,2024-01-17,2023-03-23,10,350,73600.0,72832.36,2.78,700-759,60-80%,20-30%,GA,Purchase,Investment,Multi-family,Servicer D,Current,0,0,0,0,10-25%,2026-08-27,System1,Complete,0,0,0,0,Current,0,None
L_0100,2024-02-16,2023-03-23,11,349,73600.0,73461.05,2.78,700-759,60-80%,20-30%,GA,Purchase,Investment,Multi-family,Servicer D,Current,0,0,0,0,0-10%,2026-08-27,System2,Complete,0,0,0,0,Current,0,None
L_0101,2023-05-27,2023-05-27,0,360,527300.0,515610.7,5.42,700-759,<60%,<20%,TX,Purchase,Primary,Townhouse,Servicer D,Current,0,0,0,0,25-50%,2026-08-27,System3,Missing,0,0,0,0,Current,0,None
L_0101,2023-06-26,2023-05-27,1,359,527300.0,521781.61,5.42,700-759,<60%,<20%,TX,Purchase,Primary,Townhouse,Servicer D,Current,0,0,0,0,0-10%,2026-08-27,System1,Complete,0,0,0,0,Current,0,None
L_0101,2023-07-26,2023-05-27,2,358,527300.0,526620.72,5.42,700-759,<60%,<20%,TX,Purchase,Primary,Townhouse,Servicer D,Current,0,0,0,0,0-10%,2026-08-27,System3,Complete,0,0,0,0,Current,0,None
L_0101,2023-08-25,2023-05-27,3,357,527300.0,525213.87,5.42,700-759,<60%,<20%,TX,Purchase,Primary,Townhouse,Servicer D,Current,0,0,0,0,25-50%,2026-08-27,System3,Pending,0,0,0,0,Current,0,None
L_0101,2023-09-24,2023-05-27,4,356,527300.0,516613.81,5.42,700-759,<60%,<20%,TX,Purchase,Primary,Townhouse,Servicer D,Current,0,0,0,0,0-10%,2026-08-27,System1,Complete,0,0,0,0,Current,0,None
L_0101,2023-10-24,2023-05-27,5,355,527300.0,528679.92,5.42,700-759,<60%,<20%,TX,Purchase,Primary,Townhouse,Servicer D,Current,0,0,0,0,25-50%,2026-08-27,System1,Pending,0,0,0,0,Current,0,None
L_0101,2023-11-23,2023-05-27,6,354,527300.0,509273.52,5.42,700-759,<60%,<20%,TX,Purchase,Primary,Townhouse,Servicer D,Current,0,0,0,0,>50%,2026-08-27,System3,Complete,0,0,0,0,Current,0,None
L_0101,2023-12-23,2023-05-27,7,353,527300.0,520933.74,5.42,700-759,<60%,<20%,TX,Purchase,Primary,Townhouse,Servicer D,Current,0,0,0,0,0-10%,2026-08-27,System2,Complete,0,0,0,0,Current,0,None
L_0101,2024-01-22,2023-05-27,8,352,527300.0,517110.4,5.42,700-759,<60%,<20%,TX,Purchase,Primary,Townhouse,Servicer D,Current,0,0,0,0,25-50%,2026-08-27,System1,Complete,0,0,0,0,Current,0,None
L_0101,2024-02-21,2023-05-27,9,351,527300.0,514559.76,5.42,700-759,<60%,<20%,TX,Purchase,Primary,Townhouse,Servicer D,Current,0,0,0,0,0-10%,2026-08-27,System3,Complete,0,0,0,0,Current,0,None
L_0101,2024-03-22,2023-05-27,10,350,527300.0,519295.96,5.42,700-759,<60%,<20%,TX,Purchase,Primary,Townhouse,Servicer D,Current,0,0,0,0,>50%,2026-08-27,System1,Complete,0,0,0,0,Current,0,None
L_0101,2024-04-21,2023-05-27,11,349,527300.0,510165.66,5.42,700-759,<60%,<20%,TX,Purchase,Primary,Townhouse,Servicer D,Current,0,0,0,0,10-25%,2026-08-27,System2,Complete,0,1,0,0,Current,0,None
L_0102,2023-06-08,2023-06-08,0,360,285800.0,286387.19,5.47,640-699,60-80%,<20%,NC,Purchase,Investment,Single Family,Servicer D,Current,0,0,0,0,0-10%,2026-08-27,System1,Complete,0,0,0,0,Current,0,None
L_0102,2023-07-08,2023-06-08,1,359,285800.0,283016.15,5.47,640-699,60-80%,<20%,NC,Purchase,Investment,Single Family,Servicer D,Current,0,0,0,0,>50%,2026-08-27,System3,Complete,0,0,0,0,Current,0,None
L_0102,2023-08-07,2023-06-08,2,358,285800.0,283180.57,5.47,640-699,60-80%,<20%,NC,Purchase,Investment,Single Family,Servicer D,Current,0,0,0,0,0-10%,2026-08-27,System1,Complete,1,0,0,0,Current,0,None
L_0102,2023-09-06,2023-06-08,3,357,285800.0,285774.59,5.47,640-699,60-80%,<20%,NC,Purchase,Investment,Single Family,Servicer D,Current,0,0,0,0,10-25%,2026-08-27,System2,Complete,0,0,0,0,Current,0,None
L_0102,2023-10-06,2023-06-08,4,356,285800.0,281021.78,5.47,640-699,60-80%,<20%,NC,Purchase,Investment,Single Family,Servicer D,Current,0,0,0,0,>50%,2026-08-27,System2,Missing,0,0,0,0,Current,0,None
L_0102,2023-11-05,2023-06-08,5,355,285800.0,279021.61,5.47,640-699,60-80%,<20%,NC,Purchase,Investment,Single Family,Servicer D,60 Days Delinquent,60,0,0,0,>50%,2026-08-27,System1,Complete,0,0,0,0,Delinquent,0,None
L_0102,2023-12-05,2023-06-08,6,354,285800.0,286986.21,5.47,640-699,60-80%,<20%,NC,Purchase,Investment,Single Family,Servicer D,Current,0,0,0,0,0-10%,2026-08-27,System3,Complete,0,0,0,0,Current,0,None
L_0102,2024-01-04,2023-06-08,7,353,285800.0,284608.39,5.47,640-699,60-80%,<20%,NC,Purchase,Investment,Single Family,Servicer D,Current,0,0,0,0,0-10%,2026-08-27,System2,Complete,0,0,0,0,Current,0,None
L_0102,2024-02-03,2023-06-08,8,352,285800.0,278401.66,5.47,640-699,60-80%,<20%,NC,Purchase,Investment,Single Family,Servicer D,Current,0,0,0,0,25-50%,2026-08-27,System2,Complete,0,0,0,0,Current,0,None
L_0102,2024-03-04,2023-06-08,9,351,285800.0,284204.25,5.47,640-699,60-80%,<20%,NC,Purchase,Investment,Single Family,Servicer D,Current,0,0,0,0,10-25%,2026-08-27,System1,Complete,0,0,0,0,Current,0,None
L_0102,2024-04-03,2023-06-08,10,350,285800.0,283396.61,5.47,640-699,60-80%,<20%,NC,Purchase,Investment,Single Family,Servicer D,Current,0,0,0,0,0-10%,2026-08-27,System1,Complete,0,0,0,0,Current,0,None
L_0102,2024-05-03,2023-06-08,11,349,285800.0,278926.96,5.47,640-699,60-80%,<20%,NC,Purchase,Investment,Single Family,Servicer D,Current,0,0,0,0,25-50%,2026-08-27,System2,Complete,0,0,0,0,Current,0,None
L_0103,2023-03-01,2023-03-01,0,360,431400.0,430908.72,6.01,760+,<60%,30-40%,OH,Purchase,Primary,Townhouse,Servicer A,Current,0,0,0,0,10-25%,2026-08-27,System3,Complete,0,0,0,0,Current,0,None
L_0103,2023-03-31,2023-03-01,1,359,431400.0,432884.67,6.01,760+,<60%,30-40%,OH,Purchase,Primary,Townhouse,Servicer A,Current,0,0,0,0,>50%,2026-08-27,System2,Complete,0,1,0,0,Current,0,None
L_0103,2023-04-30,2023-03-01,2,358,431400.0,416777.83,6.01,760+,<60%,30-40%,OH,Purchase,Primary,Townhouse,Servicer A,Current,0,0,0,0,25-50%,2026-08-27,System1,Complete,0,0,0,0,Current,0,None
L_0103,2023-05-30,2023-03-01,3,357,431400.0,431884.26,6.01,760+,<60%,30-40%,OH,Purchase,Primary,Townhouse,Servicer A,Current,0,0,0,0,25-50%,2026-08-27,System1,Complete,0,0,0,0,Current,0,None
L_0103,2023-06-29,2023-03-01,4,356,431400.0,434277.87,6.01,760+,<60%,30-40%,OH,Purchase,Primary,Townhouse,Servicer A,Current,0,0,0,0,10-25%,2026-08-27,System1,Complete,1,0,0,0,Current,0,None
L_0103,2023-07-29,2023-03-01,5,355,431400.0,427524.68,6.01,760+,<60%,30-40%,OH,Purchase,Primary,Townhouse,Servicer A,Current,0,0,0,0,0-10%,2026-08-27,System2,Pending,0,0,0,0,Current,0,None
L_0103,2023-08-28,2023-03-01,6,354,431400.0,416016.64,6.01,760+,<60%,30-40%,OH,Purchase,Primary,Townhouse,Servicer A,Current,0,0,0,0,>50%,2026-08-27,System1,Complete,0,0,0,0,Current,0,None
L_0103,2023-09-27,2023-03-01,7,353,431400.0,421908.79,6.01,760+,<60%,30-40%,OH,Purchase,Primary,Townhouse,Servicer A,60 Days Delinquent,60,0,0,0,10-25%,2026-08-27,System3,Complete,0,0,0,0,Delinquent,0,None
L_0103,2023-10-27,2023-03-01,8,352,431400.0,423656.32,6.01,760+,<60%,30-40%,OH,Purchase,Primary,Townhouse,Servicer A,Current,0,0,0,0,0-10%,2026-08-27,System1,Missing,0,0,0,0,Current,0,None
L_0103,2023-11-26,2023-03-01,9,351,431400.0,426741.19,6.01,760+,<60%,30-40%,OH,Purchase,Primary,Townhouse,Servicer A,Current,0,0,0,0,>50%,2026-08-27,System2,Complete,0,0,0,0,Current,0,None
L_0103,2023-12-26,2023-03-01,10,350,431400.0,421184.88,6.01,760+,<60%,30-40%,OH,Purchase,Primary,Townhouse,Servicer A,Current,0,0,0,0,0-10%,2026-08-27,System2,Complete,0,0,0,0,Current,0,None
L_0103,2024-01-25,2023-03-01,11,349,431400.0,421703.18,6.01,760+,<60%,30-40%,OH,Purchase,Primary,Townhouse,Servicer A,Current,0,0,0,0,10-25%,2026-08-27,System1,Complete,0,0,0,0,Current,0,None
L_0104,2023-05-27,2023-05-27,0,360,730700.0,727088.11,6.49,700-759,<60%,20-30%,NY,Refinance,Secondary,Single Family,Servicer C,Current,0,0,0,0,0-10%,2026-08-27,System1,Pending,0,0,0,0,Current,0,None
L_0104,2023-06-26,2023-05-27,1,359,730700.0,724377.29,6.49,700-759,<60%,20-30%,NY,Refinance,Secondary,Single Family,Servicer C,Current,0,0,0,0,10-25%,2026-08-27,System1,Complete,0,0,0,0,Current,0,None
L_0104,2023-07-26,2023-05-27,2,358,730700.0,735795.4,6.49,700-759,<60%,20-30%,NY,Refinance,Secondary,Single Family,Servicer C,Current,0,0,0,0,10-25%,2026-08-27,System2,Pending,0,0,0,0,Current,0,None
